season,team,off_epa_play,def_epa_play,off_epa_adj,def_epa_adj,net_epa_adj,plays
2011,DEN,-0.0825007894432696,0.0122775190011729,-0.0962285498623427,-0.0015513881450269,-0.0946771617173157,1017
2011,DET,0.0736092047642304,-0.07133222317158,0.0574152031148987,-0.097149022301362,0.1545642254162607,1074
2011,GB,0.2118256848489611,0.0598977197342783,0.209725418278233,0.0644700356613209,0.145255382616912,987
2011,HOU,0.0191649531557008,-0.1414655189711974,0.0078140816078754,-0.1234076043257084,0.1312216859335839,1046
2011,IND,-0.1211224930658213,0.0594054449289012,-0.1126791069121295,0.0558303203909691,-0.1685094273030987,951
2011,JAX,-0.1836047668994436,-0.0597449944076673,-0.1855424659259359,-0.066408859747781,-0.1191336061781549,1002
2011,KC,-0.0957942429762812,-0.0024638921152333,-0.1105302554803867,-0.0188463146300631,-0.0916839408503235,1021
2011,LA,-0.1836956648641839,0.0247015441353422,-0.1736853011552073,0.0050485508095629,-0.1787338519647702,1013
2011,LAC,0.0747591909297699,0.0653762208627864,0.0844965303015909,0.0821168337650991,0.0023796965364917,1048
2011,LV,0.0233253256707914,0.0510855752307462,0.0249757561855403,0.0540024039015943,-0.0290266477160539,1015
2011,MIA,-0.034520587320785,-0.0329934552657943,-0.0445601751838194,-0.0468438129966982,0.0022836378128787,990
2011,MIN,-0.0409142740959817,0.0594903881898112,-0.045544810448923,0.032308118619644,-0.0778529290685671,1007
2011,NE,0.1990809718496728,0.0539029565072999,0.1960880863768335,0.0677726317440406,0.1283154546327928,1082
2011,NO,0.201570206141474,0.0055224633327267,0.191076740207172,0.012139137083903,0.1789376031232689,1124
2011,NYG,0.0359472704302023,0.0452055484726336,0.03417055144336,0.0224362419475528,0.0117343094958072,1028
2011,NYJ,-0.0816876192278287,-0.0977691701049754,-0.0952455645978513,-0.111571514045675,0.0163259494478237,1030
2011,PHI,0.0669290993057233,-0.0369079604316764,0.0749901446244744,-0.0236540565001477,0.0986442011246221,1036
2011,PIT,0.0676644880102859,-0.0736982728897771,0.0813100876164346,-0.0363770909011146,0.1176871785175493,1015
2011,SEA,-0.0854119681610915,-0.0586496543783333,-0.0646527234647335,-0.0337528141838332,-0.0308999092809003,1002
2011,SF,-0.013392925218238,-0.1144391118960877,-0.0085558038718405,-0.0864518925514922,0.0778960886796517,993
2011,TB,-0.0918863901514143,0.1132221246604529,-0.088597452788756,0.0735291861257304,-0.1621266389144865,966
2011,TEN,-0.027930454294838,0.007818731091183,-0.0226655840470664,0.0279998447099077,-0.0506654287569741,984
2011,WAS,-0.0551105922751366,0.0335894474634557,-0.0617288975435263,0.0189827768249554,-0.0807116743684818,1031
2012,ARI,-0.2580977791534316,-0.1044904677191476,-0.2343891111979695,-0.1470833459293798,-0.0873057652685896,1018
2012,ATL,0.0802905991517689,-0.0246154377370809,0.0667991289116994,-0.0278338940718828,0.0946330229835822,1021
2012,BAL,-0.0021382032411731,-0.0031154611390584,-0.0053972069203832,0.0020348076084075,-0.0074320145287907,1042
2012,BUF,-0.0024047103507127,0.0815694763516565,-0.0011975298929579,0.1051396624162952,-0.1063371923092532,983
2012,CAR,0.057573178354892,0.0154583840615231,0.053607298094745,-0.0062664925886653,0.0598737906834103,988
2012,CHI,-0.0608451491995558,-0.1411295244127209,-0.0519763373019158,-0.1592418703317956,0.1072655330298798,999
2012,CIN,-0.0034905236525602,-0.0586515018599407,-0.0208524503713973,-0.0304228720901195,0.0095704217187222,1016
2012,CLE,-0.05479822616547,-0.0028392890479762,-0.075252202232077,0.0069375123259491,-0.0821897145580261,998
2012,DAL,0.0534754416649548,0.055339622607491,0.0595128586443799,0.0303299092744961,0.0291829493698838,1049
2012,DEN,0.0918804874076257,-0.0994070103953779,0.0728822891598919,-0.0804487728863668,0.1533310620462588,1090
2012,DET,0.0133742715182072,0.0269767530608753,0.0460293124093179,0.0283260265495045,0.0177032858598133,1160
2012,GB,0.0777660475365289,-0.023324726351782,0.1005507420953328,-0.0244152575539611,0.124965999649294,1042
2012,HOU,0.0495346630207995,-0.0959583956148683,0.0263442925518976,-0.0786776004112529,0.1050218929631505,1090
2012,IND,0.0019393252395874,0.0833982340443127,-0.0086092756492357,0.1149318006373673,-0.1235410762866031,1109
2012,JAX,-0.123264471351099,0.0604153565347854,-0.137803835500593,0.0672004249214006,-0.2050042604219937,994
2012,KC,-0.1409141584491892,0.0957944270778398,-0.1552141941617078,0.0995990112120721,-0.2548132053737799,1015
2012,LA,-0.0265388586754063,-0.0204315864089783,0.0094723012398662,-0.0410862349103993,0.0505585361502656,1002
2012,LAC,-0.05836024518831,-0.0272300870688694,-0.0746644982619917,-0.0018289510658486,-0.0728355471961431,988
2012,LV,-0.066207886753691,0.0794940253519433,-0.0720270944220725,0.1053488563669408,-0.1773759507890134,1032
2012,MIA,-0.0520577869810918,0.0208608707413893,-0.0584327206545731,0.0286774797358064,-0.0871102003903796,981
2012,MIN,-0.0016874331397125,0.0046152716917729,0.0258417897656512,-0.0051033419959743,0.0309451317616256,1001
2012,NE,0.1762312743669954,-0.0134717408742763,0.1775834145526473,0.0138240958314821,0.1637593187211651,1191
2012,NO,0.0987612955113894,0.0987586751790298,0.0955772643710606,0.0724067189145837,0.0231705454564768,1067
2012,NYG,0.0572221645966703,0.0346969448491037,0.0502480156922321,-0.0013441992517065,0.0515922149439386,968
2012,NYJ,-0.101824072079033,-0.02490012822211,-0.108395830092359,-0.0236376449156599,-0.084758185176699,1034
2012,PHI,-0.0702767768770604,0.0706765177342299,-0.0690535832733697,0.0464534406247837,-0.1155070238981534,1079
2012,PIT,0.0004623983495403,-0.0537778842570602,-0.0132752543995768,-0.0247261245227483,0.0114508701231714,1023
2012,SEA,0.1001805183322666,-0.0649518834968122,0.1333356019255425,-0.0687900857604052,0.2021256876859477,974
2012,SF,0.1073128112128881,-0.0535783548504169,0.1387817289090451,-0.0587798614488326,0.1975615903578777,969
2012,TB,0.0197693122193238,0.0194417536133956,0.0045290852979888,-0.0055400762852555,0.0100691615832444,1008
2012,TEN,-0.0783746451769495,0.0599509020700241,-0.0858564135510184,0.0729206611920923,-0.1587770747431108,957
2012,WAS,0.1341323335641394,0.0526440195971811,0.129927609875032,0.0393139735191496,0.0906136363558824,994
2013,ARI,-0.0361418660845399,-0.1062144795787935,-0.0041947698116333,-0.122401358216321,0.1182065884046877,1037
2013,ATL,0.0140385118324872,0.1098200041485207,0.0501899525744521,0.098571483917674,-0.0483815313432219,1024
2013,BAL,-0.120057615222963,-0.0285956636947157,-0.1355892732000392,-0.0190811948542809,-0.1165080783457582,1090
2013,BUF,-0.0700794776363569,-0.0843570125322236,-0.0731361503742838,-0.0629056978324484,-0.0102304525418354,1116
2013,CAR,0.0410556248867218,-0.0908068573220696,0.0630786674672349,-0.0888602646535488,0.1519389321207838,999
2013,CHI,0.090223684335645,0.0853937638198322,0.0778738601247925,0.0989800715175768,-0.0211062113927842,1013
2013,CIN,0.0354897672801584,-0.0928874908123849,0.0061868155588025,-0.0711807959005913,0.0773676114593938,1097
2013,CLE,-0.071068201873697,-0.002909097644443,-0.0806157401861361,0.0282979711713027,-0.1089137113574389,1078
2013,DAL,0.0701542504901646,0.0819729053197433,0.0623962180545792,0.0724053924001854,-0.0100091743456062,957
2013,DEN,0.2029688814662658,-0.0146314783623144,0.1807766960786919,-0.0046700816649663,0.1854467777436582,1156
2013,DET,0.0052212464205911,-0.038369291466825,-0.0189522139683639,-0.0276646947505137,0.0087124807821498,1102
2013,GB,0.056807880561034,0.0901947539347913,0.0376720889838977,0.0973549718672906,-0.0596828828833929,1074
2013,HOU,-0.0950027057742487,0.0143409071712862,-0.0915528572998654,0.0073539615163255,-0.098906818816191,1089
2013,IND,0.0232707799892191,0.0132236959497711,0.0330102607397393,0.0189424325611526,0.0140678281785866,1023
2013,JAX,-0.1547769811503937,0.066175991055193,-0.1417922818006504,0.0570520918019265,-0.1988443736025769,1020
2013,KC,0.0190869019088002,-0.046098277060688,-0.0061184129976923,-0.0553557945335956,0.0492373815359032,1029
2013,LA,-0.0771805389259229,-0.0104745047909094,-0.0471796237386722,-0.0371271977076432,-0.0100524260310289,968
2013,LAC,0.1489721220606937,0.0972970756052794,0.1446901384150318,0.0998829451060617,0.0448071933089701,1060
2013,LV,-0.0590556001517442,0.0803483659206036,-0.074116725708031,0.0598054982325379,-0.133922223940569,1000
2013,MIA,-0.0468364228821951,0.008011582580076,-0.0478157948728128,0.0122772483454656,-0.0600930432182784,1001
2013,MIN,-0.0377736950036576,0.0769412372542431,-0.0424448617275917,0.071825233295303,-0.1142700950228948,1013
2013,NE,0.0386758057851458,0.0158467747211671,0.0481249740682973,0.0376348216276919,0.0104901524406054,1138
2013,NO,0.110481116753996,-0.0327466585903861,0.1254128848202985,-0.0443897272411858,0.1698026120614843,1079
2013,NYG,-0.1407972271336777,-0.0618882153395893,-0.159388075908289,-0.1028412364296423,-0.0565468394786466,988
2013,NYJ,-0.0969787899161968,-0.0139052648114124,-0.097366210222175,-0.001709632317827,-0.095656577904348,1020
2013,PHI,0.0908703508796575,-0.0042089392652174,0.077738971534511,-0.0026370597195726,0.0803760312540837,1054
2013,PIT,0.0018586554516309,0.0015374377613951,-0.0118167023163931,0.0351174615856554,-0.0469341639020486,1023
2013,SEA,0.0476903368914288,-0.1796703221216418,0.0737541364165764,-0.1698248565305163,0.2435789929470927,973
2013,SF,0.0218112575761156,-0.0701124556164787,0.0504572024693104,-0.0747631303065309,0.1252203327758413,961
2013,TB,-0.095299311658428,0.0071396439947261,-0.0651167415901178,-0.0232269204190492,-0.0418898211710686,981
2013,TEN,0.021537749489768,0.0125307129942917,0.0258368265129419,0.0215748911538585,0.0042619353590834,1032
2013,WAS,-0.0333238825645607,0.045976141358537,-0.0541606500154687,0.0204381515575897,-0.0745988015730584,1107
2014,ARI,-0.0472911409840749,-0.0427885055973727,-0.0264225853591278,-0.0548993411880478,0.0284767558289199,993
2014,ATL,0.0262529029430324,0.0904183598466757,0.0087532049790294,0.0922946124212431,-0.0835414074422137,1035
2014,BAL,0.0456256726424515,-0.0274464729028052,0.0229726745456236,-0.0126330739653292,0.0356057485109529,1021
2014,BUF,-0.0636536149697949,-0.1048050788246618,-0.0485961428817012,-0.1200297239629087,0.0714335810812074,1020
2014,CAR,-0.01399049995576,0.0087622366062181,-0.0360127846308513,-0.0007730036491203,-0.0352397809817309,1060
2014,CHI,-0.0460794200583257,0.0936736176841164,-0.0405863122093817,0.0775540900651005,-0.1181404022744823,1005
2014,CIN,-0.0108588840072364,-0.0194510291321045,-0.0296916881280211,-0.0201875599435436,-0.0095041281844775,1018
2014,CLE,-0.0801505918358866,-0.0605230280990894,-0.1013939002718719,-0.0456606475317947,-0.0557332527400772,1010
2014,DAL,0.126597671887423,0.0213683690169877,0.1136368762119349,0.0434093518582843,0.0702275243536505,1014
2014,DEN,0.0892382762643573,-0.0656121601642229,0.116404512326489,-0.0679360769788048,0.1843405893052939,1067
2014,DET,-0.0209331876529677,-0.1174427596867839,-0.0379715652499943,-0.1273438219050577,0.0893722566550633,1045
2014,GB,0.1293334651233111,-0.0477794327501366,0.1300116382293535,-0.0424983386621626,0.1725099768915162,1001
2014,HOU,-0.012916059588068,-0.1132433911560269,-0.0317430528341984,-0.0774105885257495,0.045667535691551,1062
2014,IND,0.0099625879116966,-0.0342487249851318,-0.0023750394747506,-0.0193066085816385,0.0169315691068878,1105
2014,JAX,-0.1767298676982081,0.0076911799795657,-0.1904066449714351,0.0080962301106829,-0.1985028750821181,988
2014,KC,0.0503305739941064,-0.0387626597932953,0.0673946283622171,-0.0483974547374371,0.1157920830996543,962
2014,LA,-0.1142225048471373,-0.0406287016819932,-0.0977346270465751,-0.0538130611490004,-0.0439215658975746,957
2014,LAC,0.0200739994547763,-0.0122864595459572,0.051768737911605,-0.0142293954859596,0.0659981333975646,1009
2014,LV,-0.1702632787661502,0.0358241528119179,-0.1282266882332297,0.0092382250213285,-0.1374649132545582,994
2014,MIA,-0.0007335111665525,-0.0035610188893594,0.0209252866855722,-0.0079519217492143,0.0288772084347865,1040
2014,MIN,-0.0375814724935766,0.0224044128442209,-0.0418092556073087,0.0198612686607233,-0.0616705242680321,981
2014,NE,0.0787317065220414,-0.027480257320754,0.0997596629060403,-0.0304773158294904,0.1302369787355308,1073
2014,NO,0.0774499642422443,0.1054174399990614,0.0587897662632032,0.1076566407033318,-0.0488668744401286,1095
2014,NYG,0.0069606270471453,-0.0011192158521023,0.0036063860443292,0.0101318191135431,-0.0065254330692138,1086
2014,NYJ,-0.0895680697673472,0.0295406057660658,-0.0768648533677186,0.0032808400890836,-0.0801456934568022,1052
2014,PHI,-0.0087041528124791,-0.0278033113424801,-0.0161513719011282,-0.0267230719868586,0.0105717000857304,1127
2014,PIT,0.1088341117710143,0.0515167686173929,0.0993198070986971,0.0810088247241698,0.0183109823745273,1068
2014,SEA,0.074619508926263,-0.1261075913939733,0.0863870786450624,-0.1318182948509663,0.2182053734960287,1021
2014,SF,-0.0512912479003151,-0.0218395509327252,-0.0421871230336284,-0.0388848171280123,-0.0033023059056161,1009
2014,TB,-0.0803993555536125,0.0228402965942394,-0.1128568060172347,0.0173529271237143,-0.130209733140949,936
2014,TEN,-0.1092030474005187,0.0649220435546429,-0.1124322525570421,0.0802091583377259,-0.192641410894768,919
2014,WAS,-0.0536572363771636,0.0861559456210522,-0.0504836415392701,0.0984862084733464,-0.1489698500126165,1006
2015,ARI,0.1102001223141863,-0.1046531570694579,0.1151729940904572,-0.1094972525065284,0.2246702465969856,1041
2015,ATL,-0.0006489918361531,0.0033226293128272,-0.040699005941536,0.021993044006545,-0.062692049948081,1073
2015,BAL,-0.0678770125390034,0.0130534325561366,-0.044294329527216,-0.0080792813249252,-0.0362150482022907,1083
2015,BUF,0.0508253443882746,0.0297818986963724,0.0461628084099973,0.0424634137009133,0.003699394709084,1016
2015,CAR,0.0875332513856957,-0.1153149291846241,0.0404841338366873,-0.0961310391810729,0.1366151730177602,1060
2015,CHI,-0.0216519038833073,0.0477194904198069,0.007143310671333,0.034643736167551,-0.0275004254962179,1025
2015,CIN,0.0707505305727984,-0.0443356744612731,0.0989312503685453,-0.0540851047146514,0.1530163550831967,1004
2015,CLE,-0.0733385378972878,0.0829600866729495,-0.0311864415226146,0.0643995368757125,-0.0955859783983272,1042
2015,DAL,-0.0579389666928387,0.0484172391786072,-0.0883733371395899,0.0366286150403857,-0.1250019521799757,969
2015,DEN,-0.0680187595748411,-0.1625697481444193,-0.0573400355522924,-0.1874382897380875,0.1300982541857951,1056
2015,DET,-0.0130626472157876,0.0311109498430206,0.0102410138975225,0.0188915784140538,-0.0086505645165312,1030
2015,GB,-0.0305372040241573,-0.04475519393349,-0.0008902279495567,-0.0564387669642486,0.0555485390146919,1056
2015,HOU,-0.0467753986516397,-0.106877873059343,-0.068473218053735,-0.0936605310930306,0.0251873130392956,1127
2015,IND,-0.097249392508631,0.002631390133394,-0.1012990097062911,0.0199123921189829,-0.121211401825274,1052
2015,JAX,-0.0619699159689951,0.0342423238499546,-0.0776614008056574,0.0569469999689511,-0.1346084007746086,1012
2015,KC,0.0346439283424032,-0.1157386159091385,0.0562319419262503,-0.1250842381855831,0.1813161801118335,955
2015,LA,-0.1552258263670655,-0.0640471648584821,-0.14579087859296,-0.1019809143009951,-0.0438099642919648,920
2015,LAC,-0.0018439247118637,0.0402178724252634,0.0292838098752217,0.0340236475017267,-0.0047398376265049,1100
2015,LV,-0.0509998452275144,0.0108911001860819,-0.0145973291188974,0.0001454109715301,-0.0147427400904275,1008
2015,MIA,-0.0333570758236748,0.0460100508351033,-0.048967630586664,0.0574361179617359,-0.1064037485484,977
2015,MIN,-0.0022524647377024,-0.0428989336381626,0.017230524468053,-0.0517489001018829,0.068979424569936,973
2015,NE,0.1093888525234215,-0.0488734468371032,0.1002113541810467,-0.0212689796353351,0.1214803338163818,1050
2015,NO,0.0807586191906071,0.1411752801567444,0.0632035738100978,0.1627040948077174,-0.0995005209976195,1096
2015,NYG,0.0151794497479892,0.083651395012195,-0.016286397598759,0.0905080554790218,-0.1067944530777808,1053
2015,NYJ,0.0303681093001197,-0.1068675808637079,-0.0058505656161029,-0.0881285524289102,0.0822779868128073,1074
2015,PHI,-0.0461276535392172,0.0412163634148124,-0.0802575190475105,0.0299472111888462,-0.1102047302363568,1102
2015,PIT,0.0558763147168441,-0.0337433188564251,0.0818330842335517,-0.0469564420090834,0.1287895262426352,1011
2015,SEA,0.0939560164275249,-0.077416523134218,0.1183841503494625,-0.0799320204098197,0.1983161707592823,1035
2015,SF,-0.0825117709144113,0.0631215371428953,-0.053887276667257,0.0396406240050407,-0.0935279006722977,969
2015,TB,0.0189222076384978,0.0521895755288837,-0.0102957781302069,0.081034819681669,-0.091330597811876,1017
2015,TEN,-0.1167897555403683,0.0329876779366789,-0.1357173151082145,0.0503586929547006,-0.1860760080629152,976
2015,WAS,0.0331691061723029,0.0398954916596538,0.0007485516130403,0.055255946760607,-0.0545073951475666,1011
2016,ARI,-0.0127193410483039,-0.0985783597240607,-0.0303500763494783,-0.083068421675883,0.0527183453264047,1086
2016,ATL,0.1733655333177972,0.0453930552596951,0.180213952642575,0.0579602004552222,0.1222537521873527,995
2016,BAL,-0.0519545078487853,-0.0399704874155069,-0.0622627741587119,-0.0579157439635277,-0.0043470301951842,1079
2016,BUF,0.0631845245435599,0.0216576810308627,0.0561377165228612,0.0418978771583918,0.0142398393644693,1012
2016,CAR,-0.0552716789603851,-0.0004204707411836,-0.0567486221858363,-0.0154118633973822,-0.0413367587884541,1052
2016,CHI,-0.0315048041696335,0.0703572612795034,-0.0296479266287777,0.0640719302826025,-0.0937198569113802,967
2016,CIN,0.0510992866633038,0.0055627059965818,0.0642089822379914,0.0111543546185075,0.0530546276194838,1050
2016,CLE,-0.0732347220418648,0.130791739191791,-0.0659962936081293,0.1076042345702481,-0.1736005281783775,983
2016,DAL,0.1346191376683775,0.00496492729782,0.1380741297045985,0.0062244758902128,0.1318496538143856,1010
2016,DEN,-0.0508095768583295,-0.1224980153383616,-0.0568673536660713,-0.1455503824375954,0.0886830287715241,1020
2016,DET,0.0423062293947808,0.0972261322591655,0.0478583977104478,0.1029831327880624,-0.0551247350776145,981
2016,GB,0.1159053640861726,0.0475047429888462,0.1194020373579153,0.043294317652618,0.0761077197052972,1029
2016,HOU,-0.0966608511010815,-0.0856699646900773,-0.1040076506287856,-0.0973783703227939,-0.0066292803059916,1071
2016,IND,0.0233608645898293,0.0737156686659642,0.0404947620079267,0.0938812045994608,-0.053386442591534,1037
2016,JAX,-0.0833696257245916,-0.0411522467099233,-0.0805387193147295,-0.0371504566777018,-0.0433882626370277,1052
2016,KC,0.012333752138001,-0.0145244962237131,0.0233253182978746,-0.0137416393408296,0.0370669576387042,990
2016,LA,-0.2149576052341681,0.027014111907102,-0.2210583589058469,0.0248167802979542,-0.2458751392038012,960
2016,LAC,0.0046864255556662,-0.0158588873767537,0.0074129169850721,-0.0147003134589419,0.0221132304440141,1014
2016,LV,0.0246793351035517,0.028522429929312,0.043310684945845,0.0307688969072489,0.0125417880385961,1048
2016,MIA,0.0159196826888262,0.0307845404521655,0.0054819890125893,0.0399172124985657,-0.0344352234859764,912
2016,MIN,-0.0573117327916951,-0.1136239728711434,-0.0669814576256688,-0.1239673102156642,0.0569858525899954,1006
2016,NE,0.1296891654550018,-0.0224970744122825,0.1340912281372901,0.0152152462874088,0.1188759818498812,1056
