game_id,season,week,date,tip_et,home_team,away_team,neutral_site,conference_game,total_line,spread_home,provider,over_price,under_price,spread_home_price,spread_away_price,total_book,spread_book,h_games,a_games,exp_total,exp_margin,total_pred,total_raw,total_edge,total_disagree,total_sigma,total_model,total_p_over,margin_pred,margin_raw,margin_edge,margin_disagree,margin_sigma,margin_model,margin_p_over,total_pick,total_p_win,total_price,total_payout,total_ev,total_stake,spread_side,spread_number,spread_pick,spread_p_win,spread_price,spread_payout,spread_ev,spread_stake,thin_data,total_strength,spread_strength,prediction_date,p_home_win,p_away_win,kalshi_home_ask,kalshi_away_ask,kalshi_home_ev,kalshi_away_ev,kalshi_spread_c,kalshi_side,kalshi_ticker,kalshi_tradeable,ml_pick,ml_ask,ml_p_home,ml_ev,ml_roi,ml_stake,ml_model_cents,kt_pick,kt_ticker,ks_pick,ks_ticker,kt_strike,kt_ask,kt_prob,kt_ev,kt_book_gap,ks_strike,ks_ask,ks_prob,ks_ev,ks_book_gap,kalshi_incoherent,kt_rungs,ks_rungs,ml_ref_ask,ml_ref_prob,ml_ref_ev,ml_ref_side,ks_ref_side,kt_ref_tradeable,ks_ref_tradeable,kt_ref_strike,kt_ref_ask,kt_ref_prob,kt_ref_ev,kt_ref_spread_c,ks_ref_strike,ks_ref_ask,ks_ref_prob,ks_ref_ev,ks_ref_spread_c,kickoff_utc,start_time_tbd,kt_pays,kt_fair,kt_edge_pct,ks_pays,ks_fair,ks_edge_pct,ml_pays,ml_fair,ml_edge_pct,model_trained_at,first_seen_spread,first_seen_total,first_seen_at
401856777,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Cincinnati,Boston College,False,False,50.0,-7.5,Bovada,,,,,,,0,0,56.38981599816746,2.054762702950935,48.7,44.6,-1.3,-5.4,16.12,total_market,0.4668,7.3,5.9,-0.2,-1.6,15.38,margin_market,0.4937,Under,0.5332,,0.9090909090909092,0.018,0.0,Boston College,7.5,Boston College +7.5,0.5063,,0.9090909090909092,-0.033,0.0,True,thin,pass,2026-09-05,0.6825,0.3175,0.73,0.28,-0.0613,0.0234,1.0,Boston College,KXNCAAFGAME-26SEP05BCCIN-BC,True,,,0.6825,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.28,0.3175,0.0234,Boston College,Cincinnati,True,True,49.5,0.56,0.4802,-0.097,2.0,7.5,0.5,0.4948,-0.0227,1.0,,,,,,,,,,,,,,,
401858209,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Duke,Tulane,False,False,50.5,-7.5,Bovada,,,,,,,0,0,60.66062536329824,5.120211497529931,49.4,46.1,-1.1,-4.4,16.12,total_market,0.473,7.5,7.2,-0.0,-0.3,15.38,margin_market,0.499,Under,0.527,,0.9090909090909092,0.006,0.0,Tulane,7.5,Tulane +7.5,0.501,,0.9090909090909092,-0.044,0.0,True,pass,pass,2026-09-05,0.6871,0.3129,0.75,0.27,-0.076,0.0291,1.0,Tulane,KXNCAAFGAME-26SEP05TULNDUKE-TULN,True,,,0.6871,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.27,0.3129,0.0291,Tulane,Tulane,True,True,50.5,0.51,0.4728,-0.0547,1.0,7.5,0.12,0.1647,0.0373,2.0,,,,,,,,,,,,,,,
401858433,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Oregon,Boise State,False,False,51.5,-25.0,Bovada,,,,,,,0,0,54.80041369133263,20.85734408774721,50.9,49.1,-0.6,-2.4,16.12,total_market,0.4854,25.0,25.2,0.0,0.2,15.38,margin_market,0.5009,Under,0.5146,,0.9090909090909092,-0.018,0.0,Boise State,25.0,Boise State +25.0,0.4991,,0.9090909090909092,-0.047,0.0,True,pass,pass,2026-09-05,0.948,0.052,0.95,0.06,-0.0053,-0.0119,1.0,Oregon,KXNCAAFGAME-26SEP05BSUORE-ORE,True,,,0.948,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.95,0.052,-0.0119,Oregon,Oregon,True,True,51.5,0.52,0.4852,-0.0523,1.0,24.5,0.52,0.513,-0.0245,1.0,,,,,,,,,,,,,,,
401858434,2026,1,2026-09-05,"Sat Sep 05, 3:30 PM",Penn State,Marshall,False,False,52.0,-23.0,Bovada,,,,,,,0,0,54.03964249935365,24.09261996648983,51.5,50.1,-0.5,-1.9,16.12,total_market,0.4882,22.8,21.6,-0.2,-1.4,15.38,margin_market,0.4946,Under,0.5118,,0.9090909090909092,-0.023,0.0,Marshall,23.0,Marshall +23.0,0.5054000000000001,,0.9090909090909092,-0.035,0.0,True,pass,pass,2026-09-05,0.9309,0.0691,0.95,0.06,-0.0224,0.0052,1.0,Marshall,KXNCAAFGAME-26SEP05MRSHPSU-MRSH,True,,,0.9309,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.06,0.0691,0.0052,Marshall,Penn State,True,True,52.5,0.5,0.4753,-0.0422,1.0,23.5,0.5,0.4818,-0.0357,1.0,,,,,,,,,,,,,,,
401856772,2026,1,2026-09-05,"Sat Sep 05, 3:45 PM",Tulsa,Oklahoma State,False,False,59.0,13.5,Bovada,,,,,,,0,0,49.96206543512881,0.1058345676526233,58.2,55.9,-0.8,-3.1,16.12,total_market,0.4809,-12.4,-6.3,1.1,7.2,15.38,margin_market,0.5278,Under,0.5191,,0.9090909090909092,-0.009,0.0,Tulsa,13.5,Tulsa +13.5,0.5278,,0.9090909090909092,0.008,0.0,True,pass,thin,2026-09-05,0.2101,0.7899,0.18,0.83,0.0198,-0.05,1.0,Tulsa,KXNCAAFGAME-26SEP05OKSTTLSA-TLSA,True,,,0.2101,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.18,0.7899,-0.05,Tulsa,Oklahoma State,True,True,58.5,0.47,0.4926,0.0051,1.0,13.5,0.52,0.4715,-0.066,1.0,,,,,,,,,,,,,,,
401858426,2026,1,2026-09-05,"Sat Sep 05, 4:15 PM",Iowa,Northern Illinois,False,False,44.5,-32.0,Bovada,,,,,,,0,0,45.77300248283661,29.564345636158432,42.9,38.3,-1.6,-6.2,16.12,total_market,0.4617,31.7,30.0,-0.3,-2.0,15.38,margin_market,0.4922,Under,0.5383,,0.9090909090909092,0.028,0.0,Northern Illinois,32.0,Northern Illinois +32.0,0.5078,,0.9090909090909092,-0.031,0.0,True,thin,pass,2026-09-05,0.9804,0.0196,0.99,0.02,-0.0103,-0.0018,1.0,Northern Illinois,KXNCAAFGAME-26SEP05NIUIOWA-NIU,True,,,0.9804,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.02,0.0196,-0.0018,Northern Illinois,Iowa,True,True,44.5,0.51,0.4605,-0.067,1.0,31.5,0.5,0.5052,-0.0123,1.0,,,,,,,,,,,,,,,
401860878,2026,1,2026-09-05,"Sat Sep 05, 6:00 PM",Colorado State,Wyoming,False,False,46.5,-3.0,Bovada,,,,,,,0,0,41.5310628821245,-3.820581624498781,46.5,46.3,-0.0,-0.2,16.12,total_market,0.4989,3.4,5.4,0.4,2.4,15.38,margin_market,0.5094,Under,0.5011,,0.9090909090909092,-0.043,0.0,Colorado State,-3.0,Colorado State -3.0,0.5094,,0.9090909090909092,-0.028,0.0,True,pass,pass,2026-09-05,0.5875,0.4125,0.59,0.42,-0.0194,-0.0246,1.0,Colorado State,KXNCAAFGAME-26SEP05WYOCSU-CSU,True,,,0.5875,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.59,0.4125,-0.0246,Colorado State,Wyoming,True,True,46.5,0.5,0.5,-0.0175,2.0,2.5,0.39,0.3506,-0.056,2.0,,,,,,,,,,,,,,,
401856668,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Texas A&M,Missouri State,False,False,53.5,-40.5,Bovada,,,,,,,0,0,56.997919111637,22.532957417516965,53.7,54.2,0.2,0.7,16.12,total_market,0.5041,40.3,39.2,-0.2,-1.3,15.38,margin_market,0.495,Over,0.5041,,0.9090909090909092,-0.038,0.0,Missouri State,40.5,Missouri State +40.5,0.505,,0.9090909090909092,-0.036,0.0,True,pass,pass,2026-09-05,0.9956,0.0044,1.0,0.01,,-0.0063,1.0,Missouri State,KXNCAAFGAME-26SEP05MOSUTXAM-MOSU,True,,,0.9956,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.01,0.0044,-0.0063,Missouri State,Texas A&M,True,True,53.5,0.51,0.5049,-0.0225,1.0,41.5,0.46,0.4689,-0.0085,2.0,,,,,,,,,,,,,,,
401862695,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Memphis,Arkansas State,False,False,53.0,-11.0,Bovada,,,,,,,1,0,50.18752791619045,7.621620217226404,52.6,51.6,-0.4,-1.4,16.12,total_market,0.4913,11.1,11.6,0.1,0.6,15.38,margin_market,0.5025,Under,0.5086999999999999,,0.9090909090909092,-0.029,0.0,Memphis,-11.0,Memphis -11.0,0.5025,,0.9090909090909092,-0.041,0.0,True,pass,pass,2026-09-05,0.7648,0.2352,0.8,0.21,-0.0464,0.0136,1.0,Arkansas State,KXNCAAFGAME-26SEP05ARSTMEM-ARST,True,,,0.7648,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.21,0.2352,0.0136,Arkansas State,Arkansas State,True,False,53.5,0.48,0.4777,-0.0197,1.0,10.5,0.07,0.0801,0.0055,3.0,,,,,,,,,,,,,,,
401862699,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",South Florida,Florida International,False,False,52.0,-14.5,Bovada,,,,,,,0,0,64.64940331005099,16.442079577784746,51.5,50.0,-0.5,-2.0,16.12,total_market,0.4879,14.4,13.5,-0.1,-1.0,15.38,margin_market,0.4961,Under,0.5121,,0.9090909090909092,-0.022,0.0,Florida International,14.5,Florida International +14.5,0.5039,,0.9090909090909092,-0.038,0.0,True,pass,pass,2026-09-05,0.8254,0.1746,0.85,0.16,-0.0335,0.0052,1.0,Florida International,KXNCAAFGAME-26SEP05FIUUSF-FIU,True,,,0.8254,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.16,0.1746,0.0052,Florida International,South Florida,True,True,51.5,0.54,0.5,-0.0574,1.0,14.5,0.5,0.4974,-0.0201,1.0,,,,,,,,,,,,,,,
401870763,2026,1,2026-09-05,"Sat Sep 05, 7:00 PM",Troy,Sam Houston,False,False,54.0,-16.5,Bovada,,,,,,,0,0,47.81535413104501,18.20074306254005,53.4,51.6,-0.6,-2.4,16.12,total_market,0.4851,16.9,19.2,0.4,2.7,15.38,margin_market,0.5107,Under,0.5149,,0.9090909090909092,-0.017,0.0,Troy,-16.5,Troy -16.5,0.5107,,0.9090909090909092,-0.025,0.0,True,pass,pass,2026-09-05,0.8641,0.1359,0.88,0.14,-0.0233,-0.0125,1.0,Sam Houston,KXNCAAFGAME-26SEP05SHSUTROY-SHSU,True,,,0.8641,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.14,0.1359,-0.0125,Sam Houston,Troy,True,True,53.5,0.48,0.4975,0.0001,1.0,16.5,0.52,0.5104,-0.0271,1.0,,,,,,,,,,,,,,,
401856660,2026,1,2026-09-05,"Sat Sep 05, 7:30 PM",LSU,Clemson,False,False,50.5,-9.5,Bovada,,,,,,,0,0,45.00914465145678,-2.29042317333567,49.8,47.8,-0.7,-2.7,16.12,total_market,0.483,9.7,11.1,0.2,1.6,15.38,margin_market,0.5063,Under,0.517,,0.9090909090909092,-0.013,0.0,LSU,-9.5,LSU -9.5,0.5063,,0.9090909090909092,-0.033,0.0,True,pass,pass,2026-09-05,0.7359,0.2641,0.78,0.23,-0.0561,0.0217,1.0,Clemson,KXNCAAFGAME-26SEP05CLEMLSU-CLEM,True,,,0.7359,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.23,0.2641,0.0217,Clemson,Clemson,True,False,50.5,0.49,0.4827,-0.0248,1.0,9.5,0.08,0.1059,0.0208,1.0,,,,,,,,,,,,,,,
401856662,2026,1,2026-09-05,"Sat Sep 05, 7:30 PM",Mississippi State,UL Monroe,False,False,55.0,-28.5,Bovada,,,,,,,0,0,56.626576193773566,15.251444428044197,54.4,52.5,-0.6,-2.5,16.12,total_market,0.4845,28.4,28.1,-0.1,-0.4,15.38,margin_market,0.4983,Under,0.5155000000000001,,0.9090909090909092,-0.016,0.0,UL Monroe,28.5,UL Monroe +28.5,0.5017,,0.9090909090909092,-0.042,0.0,True,pass,pass,2026-09-05,0.9676,0.0324,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
401858428,2026,1,2026-09-05,"Sat Sep 05, 7:30 PM",Michigan,Western Michigan,False,False,49.5,-27.5,Bovada,,,,,,,0,0,47.3973667434956,2.9866664474458577,49.3,48.8,-0.2,-0.7,16.12,total_market,0.4957,27.6,28.1,0.1,0.6,15.38,margin_market,0.5024,Under,0.5043,,0.9090909090909092,-0.037,0.0,Michigan,-27.5,Michigan -27.5,0.5024,,0.9090909090909092,-0.041,0.0,True,pass,pass,2026-09-05,0.9636,0.0364,0.98,0.03,-0.0178,0.0044,1.0,Western Michigan,KXNCAAFGAME-26SEP05WMUMICH-WMU,True,,,0.9636,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.03,0.0364,0.0044,Western Michigan,Michigan,True,True,49.5,0.5,0.4951,-0.0224,1.0,27.5,0.53,0.5026,-0.0448,1.0,,,,,,,,,,,,,,,
401856637,2026,1,2026-09-05,"Sat Sep 05, 7:45 PM",Florida,Florida Atlantic,False,False,59.5,-26.5,Bovada,,,,,,,0,0,56.3696725589854,16.16316113391755,59.5,59.5,0.0,0.0,16.12,total_market,0.5001,26.4,25.6,-0.1,-0.9,15.38,margin_market,0.4964,Under,0.4999,,0.9090909090909092,-0.046,0.0,Florida Atlantic,26.5,Florida Atlantic +26.5,0.5036,,0.9090909090909092,-0.039,0.0,True,pass,pass,2026-09-05,0.957,0.043,0.96,0.05,-0.0057,-0.0103,1.0,Florida,KXNCAAFGAME-26SEP05FAUFLA-FLA,True,,,0.957,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.96,0.043,-0.0103,Florida,Florida,True,True,59.5,0.5,0.5,-0.0175,1.0,26.5,0.51,0.4974,-0.0301,1.0,,,,,,,,,,,,,,,
401858437,2026,1,2026-09-06,"Sun Sep 06, 4:00 PM",Washington,Washington State,False,False,51.0,-23.0,Bovada,,,,,,,0,0,46.34605043163043,11.61922281918744,50.4,48.6,-0.6,-2.4,16.12,total_market,0.485,22.8,21.4,-0.2,-1.6,15.38,margin_market,0.4938,Under,0.515,,0.9090909090909092,-0.017,0.0,Washington State,23.0,Washington State +23.0,0.5062,,0.9090909090909092,-0.034,0.0,True,pass,pass,2026-09-06,0.9309,0.0691,0.94,0.07,-0.013,-0.0055,1.0,Washington State,KXNCAAFGAME-26SEP06WSUWASH-WSU,True,,,0.9309,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.07,0.0691,-0.0055,Washington State,Washington,False,True,51.5,0.5,0.4728,-0.0447,1.0,23.5,0.52,0.4818,-0.0556,1.0,2026-09-06T16:00:00-04:00,False,1.932,2.115,-8.6,1.861,2.076,-10.4,13.413,14.472,-7.3,,,,
401856661,2026,1,2026-09-06,"Sun Sep 06, 7:30 PM",Ole Miss,Louisville,True,False,55.0,-6.5,Bovada,,,,,,,0,0,58.39119692405458,10.10669859350265,53.5,48.8,-1.5,-6.2,16.12,total_market,0.4619,6.9,9.0,0.4,2.5,15.38,margin_market,0.5095,Under,0.5381,,0.9090909090909092,0.027,0.0,Ole Miss,-6.5,Ole Miss -6.5,0.5095,,0.9090909090909092,-0.027,0.0,True,thin,pass,2026-09-06,0.6732,0.3268,0.7,0.31,-0.0415,0.0018,1.0,Louisville,KXNCAAFGAME-26SEP06LOUMISS-LOU,True,,,0.6732,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.31,0.3268,0.0018,Louisville,Ole Miss,True,True,55.5,0.49,0.4506,-0.0569,1.0,6.5,0.52,0.5104,-0.0271,1.0,2026-09-06T19:30:00-04:00,False,1.97,2.219,-11.2,1.861,1.959,-5.0,3.077,3.06,0.6,,,,
401858438,2026,1,2026-09-06,"Sun Sep 06, 7:30 PM",Notre Dame,Wisconsin,True,False,46.5,-20.5,Bovada,,,,,,,0,0,44.89536426181883,19.011800866358392,46.2,45.2,-0.3,-1.3,16.12,total_market,0.4918,20.5,20.3,-0.0,-0.2,15.38,margin_market,0.4993,Under,0.5082,,0.9090909090909092,-0.03,0.0,Wisconsin,20.5,Wisconsin +20.5,0.5006999999999999,,0.9090909090909092,-0.044,0.0,True,pass,pass,2026-09-06,0.9087,0.0913,0.92,0.09,-0.0165,-0.0044,1.0,Wisconsin,KXNCAAFGAME-26SEP06WISND-WIS,True,,,0.9087,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.09,0.0913,-0.0044,Wisconsin,Notre Dame,True,True,46.5,0.5,0.4926,-0.0249,1.0,20.5,0.55,0.5,-0.0673,1.0,2026-09-06T19:30:00-04:00,False,1.932,2.03,-4.8,1.763,2.0,-11.9,10.446,10.953,-4.6,,,,
401858212,2026,1,2026-09-07,"Mon Sep 07, 7:30 PM",Florida State,SMU,False,True,54.5,2.5,Bovada,,,,,,,1,0,51.45787752633714,-8.121962731154728,54.0,52.5,-0.5,-2.0,16.12,total_market,0.4878,-2.4,-1.5,0.1,1.0,15.38,margin_market,0.5038,Under,0.5122,,0.9090909090909092,-0.022,0.0,Florida State,2.5,Florida State +2.5,0.5038,,0.9090909090909092,-0.038,0.0,True,pass,pass,2026-09-07,0.438,0.562,0.44,0.58,-0.0192,-0.0351,1.0,Florida State,KXNCAAFGAME-26SEP07SMUFSU-FSU,True,,,0.438,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.44,0.562,-0.0351,Florida State,SMU,True,True,54.5,0.52,0.4876,-0.0498,1.0,2.5,0.52,0.4974,-0.0401,1.0,2026-09-07T19:30:00-04:00,False,1.861,2.051,-9.3,1.861,2.01,-7.5,2.187,1.779,22.9,,,,
401858214,2026,2,2026-09-11,"Fri Sep 11, 7:30 PM",Boston College,Rutgers,False,False,54.0,-3.0,Bovada,,,,,,,1,1,58.975726045208575,1.7032019608028004,53.8,53.0,-0.2,-1.0,16.13,total_market,0.494,2.6,-0.8,-0.4,-3.8,15.42,margin_market,0.4902,Under,0.506,,0.9090909090909092,-0.034,0.0,Rutgers,3.0,Rutgers +3.0,0.5098,,0.9090909090909092,-0.027,0.0,True,pass,pass,2026-09-09,0.5669,0.4331,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-11T19:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-3.0,54.0,2026-09-09
401856678,2026,2,2026-09-11,"Fri Sep 11, 8:00 PM",Kansas,Missouri,False,False,50.0,5.5,Bovada,,,,,,,1,1,50.98055709099879,-1.057344509654932,49.5,48.0,-0.5,-2.0,16.13,total_market,0.4874,-5.8,-8.4,-0.3,-2.9,15.42,margin_market,0.4926,Under,0.5126,,0.9090909090909092,-0.021,0.0,Missouri,-5.5,Missouri -5.5,0.5074000000000001,,0.9090909090909092,-0.031,0.0,True,pass,pass,2026-09-09,0.3534,0.6466,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-11T20:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,5.5,50.0,2026-09-09
401864502,2026,2,2026-09-12,"Sat Sep 12, 10:00 PM",Air Force,North Dakota State,False,True,47.0,2.5,Bovada,,,,,,,1,2,48.81560378177198,-10.046179890911324,47.6,49.4,0.6,2.4,16.13,total_market,0.5147,-2.4,-1.8,0.1,0.7,15.42,margin_market,0.5019,Over,0.5147,,0.9090909090909092,-0.017,0.0,Air Force,2.5,Air Force +2.5,0.5019,,0.9090909090909092,-0.042,0.0,True,pass,pass,2026-09-09,0.4382,0.5618,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T22:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,2.5,47.0,2026-09-09
401856670,2026,2,2026-09-12,"Sat Sep 12, 10:15 PM",Utah,Arkansas,False,False,55.0,-12.5,Bovada,,,,,,,1,1,68.81993688764977,21.94093233298647,54.7,53.7,-0.3,-1.3,16.13,total_market,0.4922,12.8,15.5,0.3,3.0,15.42,margin_market,0.5077,Under,0.5078,,0.9090909090909092,-0.031,0.0,Utah,-12.5,Utah -12.5,0.5077,,0.9090909090909092,-0.031,0.0,True,pass,pass,2026-09-09,0.7968,0.2032,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T22:15:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-12.5,55.0,2026-09-09
401860883,2026,2,2026-09-12,"Sat Sep 12, 10:30 PM",Fresno State,Sacramento State,False,False,45.0,-17.5,Bovada,,,,,,,1,2,46.45714275423087,-1.9303498401446424,45.1,45.5,0.1,0.5,16.13,total_market,0.503,17.6,18.6,0.1,1.1,15.42,margin_market,0.5028,Over,0.503,,0.9090909090909092,-0.04,0.0,Fresno State,-17.5,Fresno State -17.5,0.5028,,0.9090909090909092,-0.04,0.0,True,pass,pass,2026-09-09,0.8731,0.1269,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T22:30:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-17.5,45.0,2026-09-09
401858445,2026,2,2026-09-12,"Sat Sep 12, 11:00 PM",USC,Louisiana,False,False,59.5,-31.0,Bovada,,,,,,,2,1,55.57741582173252,18.281149457169825,58.5,55.7,-1.0,-3.8,16.13,total_market,0.4764,30.7,28.4,-0.3,-2.6,15.42,margin_market,0.4934,Under,0.5236000000000001,,0.9090909090909092,-0.0,0.0,Louisiana,31.0,Louisiana +31.0,0.5065999999999999,,0.9090909090909092,-0.033,0.0,True,pass,pass,2026-09-09,0.9768,0.0232,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T23:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-31.0,59.5,2026-09-09
401864578,2026,2,2026-09-12,"Sat Sep 12, 11:59 PM",Hawai'i,New Mexico State,False,False,50.0,-7.5,Bovada,,,,,,,2,2,52.98433349295506,3.66207647044301,50.0,50.1,0.0,0.1,16.13,total_market,0.5004,7.4,6.2,-0.1,-1.3,15.42,margin_market,0.4966,Under,0.4996,,0.9090909090909092,-0.046,0.0,New Mexico State,7.5,New Mexico State +7.5,0.5034000000000001,,0.9090909090909092,-0.039,0.0,False,pass,pass,2026-09-09,0.6843,0.3157,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T23:59:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-7.5,50.0,2026-09-09
401856679,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",Michigan,Oklahoma,False,False,43.5,5.5,Bovada,,,,,,,1,1,43.293100990850206,-5.5762613956051705,43.3,42.6,-0.2,-0.9,16.13,total_market,0.4944,-6.2,-12.9,-0.7,-7.4,15.42,margin_market,0.4809,Under,0.5056,,0.9090909090909092,-0.035,0.0,Oklahoma,-5.5,Oklahoma -5.5,0.5191,,0.9090909090909092,-0.009,0.0,True,pass,thin,2026-09-09,0.3438,0.6562,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,5.5,43.5,2026-09-09
401856683,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",Texas A&M,Arizona State,False,False,50.0,-14.0,Bovada,,,,,,,1,1,54.34626444082481,9.809237089866006,49.6,48.3,-0.4,-1.7,16.13,total_market,0.4893,13.9,13.4,-0.1,-0.6,15.42,margin_market,0.4983,Under,0.5106999999999999,,0.9090909090909092,-0.025,0.0,Arizona State,14.0,Arizona State +14.0,0.5017,,0.9090909090909092,-0.042,0.0,True,pass,pass,2026-09-09,0.8163,0.1837,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-14.0,50.0,2026-09-09
401856781,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",Kansas State,Washington State,False,False,49.0,-19.0,Bovada,,,,,,,1,1,49.821364517625526,9.64653336383082,48.4,46.6,-0.6,-2.4,16.13,total_market,0.4853,19.2,20.8,0.2,1.8,15.42,margin_market,0.5046,Under,0.5146999999999999,,0.9090909090909092,-0.017,0.0,Kansas State,-19.0,Kansas State -19.0,0.5046,,0.9090909090909092,-0.037,0.0,True,pass,pass,2026-09-09,0.8935,0.1065,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-19.0,49.0,2026-09-09
401856782,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",Oklahoma State,Oregon,False,False,57.5,23.0,Bovada,,,,,,,1,1,48.76935936061409,-25.290987772605288,57.8,58.6,0.3,1.1,16.13,total_market,0.5068,-22.5,-18.0,0.5,5.0,15.42,margin_market,0.513,Over,0.5068,,0.9090909090909092,-0.032,0.0,Oklahoma State,23.0,Oklahoma State +23.0,0.513,,0.9090909090909092,-0.021,0.0,True,pass,thin,2026-09-09,0.0723,0.9277,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,23.0,57.5,2026-09-09
401858221,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",Virginia Tech,Old Dominion,False,False,50.0,-19.5,Bovada,,,,,,,1,1,49.07593605539315,-1.4292197905221666,49.6,48.4,-0.4,-1.6,16.13,total_market,0.4902,20.0,24.1,0.5,4.6,15.42,margin_market,0.5118,Under,0.5098,,0.9090909090909092,-0.027,0.0,Virginia Tech,-19.5,Virginia Tech -19.5,0.5118,,0.9090909090909092,-0.023,0.0,True,pass,thin,2026-09-09,0.9027,0.0973,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,-19.5,50.0,2026-09-09
401858224,2026,2,2026-09-12,"Sat Sep 12, 12:00 PM",Purdue,Wake Forest,False,False,50.0,3.0,Bovada,,,,,,,1,1,54.61636912666165,-7.166612230296646,49.8,49.0,-0.2,-1.0,16.13,total_market,0.4939,-3.2,-4.7,-0.2,-1.7,15.42,margin_market,0.4956,Under,0.5061,,0.9090909090909092,-0.034,0.0,Wake Forest,-3.0,Wake Forest -3.0,0.5044,,0.9090909090909092,-0.037,0.0,True,pass,pass,2026-09-09,0.4178,0.5822,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,False,False,,,,,,,,,,,2026-09-12T12:00:00-04:00,False,,,,,,,,,,2026-09-09T18:05:59+00:00,3.0,50.0,2026-09-09
