game_id,team,athlete_id,minutes,gs,os
241102006,DAL,88,1.0,-0.4,0.0
241102006,DAL,181,34.0,10.0,6.6
241102006,DAL,242,36.0,13.2,10.5
241102006,DAL,322,18.0,10.9,8.3
241102006,DAL,609,43.0,30.2,25.3
241102006,DAL,802,22.0,3.3,2.6
241102006,DAL,841,18.0,6.6,5.7
241102006,DAL,2006,19.0,4.8,4.4
241102006,DAL,2200,19.0,7.6,7.2
241102006,DAL,2382,30.0,9.3,8.5
241102006,SAC,61,28.0,6.8,4.7
241102006,SAC,376,20.0,8.5,7.4
241102006,SAC,556,38.0,22.9,19.9
241102006,SAC,622,10.0,-0.8,-0.7
241102006,SAC,813,39.0,6.4,3.2
241102006,SAC,897,35.0,12.6,11.3
241102006,SAC,1031,21.0,0.9,0.7
241102006,SAC,1765,30.0,17.7,15.3
241102006,SAC,1784,13.0,0.6,0.3
241102006,SAC,2394,6.0,-1.5,-1.1
241102008,DET,63,38.0,16.2,11.5
241102008,DET,127,14.0,-1.6,-1.4
241102008,DET,291,8.0,0.7,0.7
241102008,DET,294,42.0,8.4,9.4
241102008,DET,359,11.0,1.6,1.7
241102008,DET,530,9.0,0.7,0.6
241102008,DET,883,35.0,17.7,15.4
241102008,DET,885,38.0,21.1,15.1
241102008,DET,1724,32.0,7.5,6.0
241102008,DET,1999,13.0,-2.6,-1.7
241102008,HOU,84,1.0,0.0,0.0
241102008,HOU,351,20.0,-1.9,-1.4
241102008,HOU,372,39.0,4.5,2.9
241102008,HOU,489,19.0,1.6,2.4
241102008,HOU,532,35.0,6.4,5.1
241102008,HOU,588,14.0,4.7,3.7
241102008,HOU,837,29.0,8.7,7.4
241102008,HOU,888,30.0,9.0,8.5
241102008,HOU,896,1.0,0.3,0.0
241102008,HOU,1722,32.0,0.2,-1.3
241102008,HOU,1723,20.0,6.9,7.1
241102013,DEN,87,18.0,-0.5,-1.5
241102013,DEN,111,16.0,-1.3,0.3
241102013,DEN,125,36.0,11.9,3.3
241102013,DEN,234,8.0,0.4,-1.7
241102013,DEN,398,4.0,2.7,2.7
241102013,DEN,465,24.0,7.1,7.2
241102013,DEN,515,33.0,18.8,14.2
241102013,DEN,557,34.0,5.6,5.0
241102013,DEN,1028,10.0,-4.9,-4.8
241102013,DEN,1713,18.0,-2.0,-3.0
241102013,DEN,1975,39.0,12.1,11.4
241102013,LAL,26,35.0,6.7,5.7
241102013,LAL,110,42.0,21.6,18.4
241102013,LAL,280,10.0,0.3,-0.3
241102013,LAL,407,20.0,-1.0,-1.7
241102013,LAL,549,35.0,16.3,14.0
241102013,LAL,617,25.0,8.1,1.6
241102013,LAL,1057,13.0,-0.1,0.4
241102013,LAL,1705,28.0,10.9,9.2
241102013,LAL,1725,6.0,-1.2,-0.7
241102013,LAL,1998,26.0,8.7,7.1
241103002,BOS,70,39.0,8.9,8.7
241103002,BOS,193,41.0,8.4,8.8
241103002,BOS,287,11.0,-3.9,-2.7
241103002,BOS,454,26.0,9.0,7.2
241103002,BOS,522,16.0,8.4,7.4
241103002,BOS,640,28.0,5.2,5.6
241103002,BOS,662,41.0,27.4,22.6
241103002,BOS,1730,23.0,4.8,2.6
241103002,BOS,2165,6.0,1.0,0.0
241103002,BOS,2367,6.0,0.2,0.6
241103002,BOS,2389,3.0,-0.8,0.0
241103002,PHI,366,43.0,21.6,19.4
241103002,PHI,377,20.0,12.0,11.8
241103002,PHI,539,16.0,0.8,1.4
241103002,PHI,779,4.0,1.0,1.4
241103002,PHI,849,37.0,7.3,6.7
241103002,PHI,936,11.0,7.2,4.3
241103002,PHI,982,6.0,-0.8,-1.0
241103002,PHI,991,24.0,0.8,-0.3
241103002,PHI,2004,34.0,5.4,3.9
241103002,PHI,2011,24.0,9.3,8.7
241103002,PHI,2212,1.0,0.0,0.0
241103002,PHI,2386,20.0,4.2,4.4
241103003,DAL,88,16.0,0.9,0.7
241103003,DAL,181,31.0,8.9,9.3
241103003,DAL,242,25.0,11.9,11.8
241103003,DAL,322,14.0,0.4,1.7
241103003,DAL,609,39.0,17.9,13.5
241103003,DAL,802,30.0,16.2,14.1
241103003,DAL,841,39.0,17.6,14.5
241103003,DAL,2006,23.0,8.2,7.7
241103003,DAL,2200,14.0,4.5,4.4
241103003,DAL,2382,9.0,1.0,1.0
