game_id,team,athlete_id,minutes,gs,os
281028002,BOS,9,41.0,1.0,-0.5
281028002,BOS,261,36.0,4.5,1.4
281028002,BOS,348,18.0,-2.0,-2.1
281028002,BOS,662,38.0,18.0,18.0
281028002,BOS,2018,21.0,0.6,1.8
281028002,BOS,2367,17.0,8.1,7.3
281028002,BOS,3023,23.0,8.1,9.4
281028002,BOS,3026,30.0,15.6,13.4
281028002,BOS,3200,16.0,1.1,-0.3
281028002,CLE,362,30.0,11.4,11.1
281028002,CLE,831,16.0,-1.0,-0.4
281028002,CLE,885,19.0,1.8,0.7
281028002,CLE,959,10.0,0.0,0.0
281028002,CLE,1966,36.0,14.1,11.2
281028002,CLE,2172,13.0,1.1,0.6
281028002,CLE,2178,31.0,3.9,4.0
281028002,CLE,2419,26.0,10.4,6.7
281028002,CLE,2422,35.0,5.0,4.4
281028002,CLE,3006,23.0,3.4,2.9
281028004,CHI,1711,29.0,17.9,13.6
281028004,CHI,1981,26.0,11.3,12.2
281028004,CHI,2381,26.0,11.9,12.4
281028004,CHI,2429,36.0,13.5,11.4
281028004,CHI,2456,19.0,5.1,4.6
281028004,CHI,3028,12.0,1.2,1.7
281028004,CHI,3032,41.0,14.6,11.0
281028004,CHI,3224,19.0,7.1,5.0
281028004,CHI,3456,32.0,11.2,8.1
281028004,MIL,10,20.0,6.9,7.5
281028004,MIL,489,14.0,6.3,6.8
281028004,MIL,692,38.0,19.0,19.3
281028004,MIL,1006,38.0,3.7,4.1
281028004,MIL,1034,24.0,2.3,3.5
281028004,MIL,1710,15.0,5.7,5.2
281028004,MIL,1985,29.0,1.7,0.7
281028004,MIL,2747,26.0,7.8,6.5
281028004,MIL,2792,9.0,1.1,2.0
281028004,MIL,3451,26.0,4.3,2.4
281028013,LAL,110,33.0,16.7,14.2
281028013,LAL,246,25.0,3.9,3.0
281028013,LAL,549,4.0,2.7,1.7
281028013,LAL,617,29.0,5.6,2.9
281028013,LAL,996,33.0,11.9,10.2
281028013,LAL,1016,24.0,10.9,6.1
281028013,LAL,2027,3.0,0.0,0.0
281028013,LAL,2197,3.0,-1.8,-1.7
281028013,LAL,2421,13.0,2.2,2.3
281028013,LAL,2426,24.0,11.4,8.4
281028013,LAL,2748,28.0,4.7,4.0
281028013,LAL,3002,23.0,8.8,7.8
281028013,POR,682,25.0,5.3,2.9
281028013,POR,1994,24.0,7.6,7.1
281028013,POR,2015,35.0,12.1,11.5
281028013,POR,2750,4.0,1.6,1.3
281028013,POR,2754,17.0,-4.5,-3.5
281028013,POR,2983,32.0,4.5,2.3
281028013,POR,3025,5.0,-1.8,-1.7
281028013,POR,3027,38.0,11.3,7.7
281028013,POR,3204,29.0,16.4,13.8
281028013,POR,3225,13.0,-3.0,-3.5
281028013,POR,3416,4.0,2.6,1.4
281028013,POR,3417,15.0,-2.7,-2.5
281029008,DET,63,35.0,13.2,9.4
281029008,DET,294,33.0,7.5,6.4
281029008,DET,530,19.0,6.5,5.4
281029008,DET,883,33.0,5.9,3.3
281029008,DET,981,3.0,-0.4,-1.4
281029008,DET,1724,32.0,15.4,14.2
281029008,DET,2769,21.0,8.4,4.8
281029008,DET,2775,18.0,5.7,5.1
281029008,DET,3058,16.0,7.6,8.1
281029008,DET,3187,14.0,4.5,2.7
281029008,DET,3235,16.0,5.4,5.4
281029008,IND,250,20.0,0.7,-1.1
281029008,IND,598,24.0,8.0,5.5
281029008,IND,1013,38.0,13.5,6.6
281029008,IND,1979,30.0,4.5,5.5
281029008,IND,2200,32.0,5.5,6.1
281029008,IND,2760,39.0,26.9,23.5
281029008,IND,2768,27.0,3.9,3.9
281029008,IND,3436,6.0,1.7,1.0
281029008,IND,3457,24.0,3.2,2.4
281029009,GSW,308,42.0,7.5,4.2
281029009,GSW,378,48.0,13.3,12.3
281029009,GSW,497,39.0,23.3,21.5
281029009,GSW,2427,29.0,11.6,11.9
281029009,GSW,2789,24.0,2.9,1.1
281029009,GSW,2821,43.0,14.0,10.6
281029009,GSW,3277,2.0,-0.7,-0.7
281029009,GSW,3838,13.0,2.9,2.4
281029009,NOP,656,20.0,6.9,3.7
281029009,NOP,671,28.0,5.4,6.5
281029009,NOP,813,35.0,12.6,12.1
281029009,NOP,984,37.0,12.4,8.3
281029009,NOP,1051,8.0,3.5,4.0
281029009,NOP,1767,13.0,7.0,6.4
281029009,NOP,1858,7.0,-1.1,-0.7
281029009,NOP,2177,42.0,18.1,14.8
281029009,NOP,2779,40.0,20.6,17.0
281029009,NOP,2984,9.0,-0.1,0.4
