game_id,team,athlete_id,minutes,gs,os
311225006,DAL,130,14.0,3.1,2.3
311225006,DAL,136,21.0,0.3,0.9
311225006,DAL,429,28.0,7.6,6.4
311225006,DAL,510,29.0,7.9,7.9
311225006,DAL,609,29.0,12.9,13.3
311225006,DAL,617,13.0,-0.9,-1.2
311225006,DAL,841,29.0,17.2,15.7
311225006,DAL,1000,14.0,-3.3,-2.0
311225006,DAL,2422,25.0,8.4,5.4
311225006,DAL,2774,15.0,-0.1,0.6
311225006,DAL,3242,11.0,0.6,-0.7
311225006,DAL,3963,8.0,0.2,0.0
311225006,DAL,4246,4.0,2.3,2.3
311225006,MIA,351,8.0,4.1,4.1
311225006,MIA,976,4.0,-0.7,-0.7
311225006,MIA,1966,36.0,34.1,29.8
311225006,MIA,1977,24.0,-0.6,-2.1
311225006,MIA,1987,35.0,17.0,14.8
311225006,MIA,2009,18.0,3.4,3.6
311225006,MIA,2184,32.0,8.2,7.1
311225006,MIA,3247,26.0,5.6,5.0
311225006,MIA,3419,24.0,6.6,3.5
311225006,MIA,4283,3.0,-0.4,-0.7
311225006,MIA,4329,3.0,-0.8,0.0
311225006,MIA,6431,24.0,-1.4,-1.8
311225006,MIA,6490,3.0,0.0,-0.3
311225009,GSW,981,7.0,-0.6,0.6
311225009,GSW,2423,31.0,8.8,7.7
311225009,GSW,2427,20.0,12.2,9.9
311225009,GSW,2751,43.0,5.9,5.9
311225009,GSW,2772,35.0,12.2,11.5
311225009,GSW,3246,3.0,0.0,0.0
311225009,GSW,3457,28.0,9.7,8.0
311225009,GSW,3975,33.0,-2.1,-4.8
311225009,GSW,4261,13.0,0.1,-0.1
311225009,GSW,4305,5.0,4.6,5.4
311225009,GSW,6444,1.0,0.7,0.7
311225009,GSW,6475,19.0,1.0,1.6
311225009,LAC,63,38.0,12.6,11.9
311225009,LAC,1705,36.0,14.0,8.0
311225009,LAC,1998,16.0,4.5,5.3
311225009,LAC,2178,22.0,7.6,5.1
311225009,LAC,2757,14.0,5.2,4.7
311225009,LAC,2779,37.0,19.7,19.0
311225009,LAC,3003,11.0,3.1,3.1
311225009,LAC,3442,31.0,7.3,1.9
311225009,LAC,3989,35.0,13.6,12.6
311225013,CHI,294,23.0,4.7,4.4
311225013,CHI,1703,33.0,9.6,7.6
311225013,CHI,2011,10.0,-1.8,-2.1
311225013,CHI,2429,38.0,19.8,14.7
311225013,CHI,2991,25.0,2.7,2.0
311225013,CHI,3224,28.0,3.9,1.7
311225013,CHI,3277,13.0,4.9,3.0
311225013,CHI,3414,20.0,2.9,0.7
311225013,CHI,3456,35.0,15.6,15.0
311225013,CHI,3986,15.0,3.6,3.0
311225013,LAL,25,25.0,5.3,2.7
311225013,LAL,110,35.0,15.0,12.1
311225013,LAL,246,23.0,1.1,-2.0
311225013,LAL,996,38.0,9.8,7.5
311225013,LAL,1013,23.0,7.5,7.5
311225013,LAL,1994,25.0,7.8,8.0
311225013,LAL,3220,35.0,5.4,3.7
311225013,LAL,4256,23.0,7.4,7.5
311225013,LAL,6435,13.0,4.7,4.4
311225018,BOS,9,38.0,14.5,14.6
311225018,BOS,209,11.0,2.9,3.4
311225018,BOS,261,37.0,7.7,6.9
311225018,BOS,615,17.0,1.9,1.9
311225018,BOS,1731,14.0,3.7,3.1
311225018,BOS,2172,15.0,-0.6,0.7
311225018,BOS,2200,30.0,4.6,3.4
311225018,BOS,2745,28.0,18.6,17.0
311225018,BOS,3026,41.0,31.1,25.7
311225018,BOS,4240,9.0,-2.4,-2.4
311225018,NYK,984,37.0,11.3,7.6
311225018,NYK,1717,13.0,0.9,1.0
311225018,NYK,1727,35.0,20.9,16.5
311225018,NYK,1975,34.0,29.3,26.1
311225018,NYK,2986,8.0,3.3,3.8
311225018,NYK,3464,15.0,-5.3,-3.7
311225018,NYK,3979,35.0,11.3,9.3
311225018,NYK,4274,34.0,5.2,4.1
311225018,NYK,6439,9.0,1.0,-0.3
311225018,NYK,6468,22.0,2.6,2.5
311225025,OKC,568,16.0,3.1,1.0
311225025,OKC,1978,22.0,2.2,1.4
311225025,OKC,2018,30.0,5.8,5.8
311225025,OKC,3028,21.0,6.2,5.7
311225025,OKC,3196,11.0,5.3,4.0
311225025,OKC,3202,37.0,22.8,20.0
311225025,OKC,3439,23.0,2.1,-0.3
311225025,OKC,3468,34.0,5.2,2.4
311225025,OKC,3992,32.0,14.8,14.2
311225025,OKC,4001,14.0,7.0,6.8
311225025,ORL,703,5.0,-0.4,0.0
311225025,ORL,862,29.0,5.5,4.4
311225025,ORL,1018,29.0,-6.1,-6.2
311225025,ORL,2377,17.0,1.6,1.1
311225025,ORL,2384,38.0,6.1,2.0
311225025,ORL,2439,31.0,11.0,12.6
311225025,ORL,2793,9.0,8.4,8.4
311225025,ORL,3024,23.0,7.1,6.6
311225025,ORL,3200,19.0,0.5,-1.1
311225025,ORL,3412,34.0,20.4,18.2
311225025,ORL,3971,6.0,1.7,0.7
311226005,CLE,385,31.0,6.5,5.7
311226005,CLE,635,26.0,6.9,7.1
311226005,CLE,2419,33.0,12.9,12.2
311226005,CLE,3006,22.0,2.5,3.0
311226005,CLE,3008,15.0,-2.1,-3.1
311226005,CLE,3231,22.0,17.4,15.5
311226005,CLE,3554,21.0,0.1,-0.4
311226005,CLE,4232,28.0,15.7,13.2
311226005,CLE,6442,26.0,3.4,2.3
311226005,CLE,6474,17.0,10.1,10.0
311226005,TOR,498,15.0,2.6,2.1
311226005,TOR,1767,12.0,1.1,2.0
311226005,TOR,2166,22.0,5.4,7.0
311226005,TOR,2769,33.0,15.8,11.6
311226005,TOR,2806,30.0,19.2,18.8
311226005,TOR,2987,30.0,9.0,8.0
311226005,TOR,3417,18.0,7.0,7.1
311226005,TOR,3978,26.0,11.3,9.7
311226005,TOR,3999,36.0,8.0,2.5
311226005,TOR,4259,18.0,17.2,16.1
311226006,DAL,130,5.0,1.8,1.0
311226006,DAL,136,21.0,7.1,6.7
311226006,DAL,429,24.0,8.2,8.1
311226006,DAL,510,23.0,1.8,-0.0
311226006,DAL,609,26.0,12.4,12.0
311226006,DAL,617,33.0,-1.4,-3.0
311226006,DAL,841,26.0,2.2,0.4
311226006,DAL,1000,22.0,5.0,4.9
311226006,DAL,2422,25.0,3.9,0.7
311226006,DAL,2774,5.0,2.3,2.3
311226006,DAL,3239,11.0,8.8,8.5
311226006,DAL,3963,15.0,7.8,7.1
311226006,DAL,4246,4.0,-0.4,-0.7
311226006,DEN,308,22.0,11.8,11.1
311226006,DEN,557,27.0,20.9,16.7
311226006,DEN,1135,21.0,3.7,3.3
311226006,DEN,1713,23.0,4.4,2.4
311226006,DEN,3187,28.0,9.9,8.4
311226006,DEN,3191,13.0,0.9,-0.2
311226006,DEN,3204,30.0,5.2,2.1
311226006,DEN,3428,26.0,14.1,11.4
311226006,DEN,3444,3.0,0.9,0.0
311226006,DEN,4000,32.0,25.9,22.0
311226006,DEN,4298,14.0,0.4,-0.1
311226009,CHI,294,24.0,3.9,4.8
311226009,CHI,1703,26.0,2.5,1.7
311226009,CHI,2011,17.0,7.5,8.0
311226009,CHI,2429,41.0,15.5,13.2
311226009,CHI,2991,15.0,2.3,1.4
311226009,CHI,3224,26.0,5.7,3.0
311226009,CHI,3277,20.0,7.1,7.3
311226009,CHI,3414,10.0,-1.9,-0.7
311226009,CHI,3456,39.0,6.0,6.0
311226009,CHI,3986,22.0,3.4,0.7
311226009,GSW,981,23.0,7.9,2.8
311226009,GSW,2423,34.0,9.8,9.1
311226009,GSW,2427,14.0,2.5,-0.7
311226009,GSW,2751,37.0,19.7,19.6
311226009,GSW,2772,34.0,15.6,13.6
311226009,GSW,3246,6.0,1.9,1.9
311226009,GSW,3457,27.0,3.2,0.3
311226009,GSW,3975,37.0,24.9,18.7
311226009,GSW,4261,13.0,2.6,2.0
311226009,GSW,4305,4.0,-1.8,-1.4
311226009,GSW,6475,11.0,0.9,0.7
311226011,DET,885,20.0,4.6,1.4
311226011,DET,1724,34.0,3.2,1.6
311226011,DET,2381,34.0,3.7,2.5
311226011,DET,2775,17.0,-1.1,-1.4
311226011,DET,2816,13.0,2.3,3.3
311226011,DET,3235,33.0,15.3,12.5
311226011,DET,3976,14.0,-1.1,-2.4
311226011,DET,3998,38.0,15.2,13.8
311226011,DET,4260,22.0,7.3,7.1
311226011,DET,6448,17.0,1.2,-0.1
311226011,IND,2008,13.0,5.0,4.0
311226011,IND,2177,31.0,11.9,9.4
311226011,IND,2760,35.0,9.0,5.8
311226011,IND,3436,33.0,17.0,13.5
311226011,IND,3438,24.0,2.8,1.7
311226011,IND,3973,37.0,4.9,3.0
311226011,IND,3991,32.0,12.9,10.7
311226011,IND,4244,6.0,2.6,1.7
311226011,IND,4251,29.0,9.2,7.7
311226016,MIN,1985,18.0,4.2,3.1
311226016,MIN,2171,20.0,8.1,8.3
311226016,MIN,3055,27.0,9.5,10.1
311226016,MIN,3276,20.0,-1.6,-2.1
311226016,MIN,3418,36.0,11.0,9.2
311226016,MIN,3449,41.0,19.3,17.4
311226016,MIN,3455,3.0,-0.1,0.0
311226016,MIN,4011,26.0,8.8,8.9
311226016,MIN,4247,25.0,1.6,2.1
311226016,MIN,6480,24.0,6.3,5.3
311226016,OKC,568,15.0,-0.3,0.0
311226016,OKC,1978,23.0,4.5,4.0
311226016,OKC,2018,27.0,5.6,2.7
311226016,OKC,3028,25.0,3.2,2.6
311226016,OKC,3196,15.0,2.5,2.6
311226016,OKC,3202,38.0,23.9,22.5
311226016,OKC,3439,20.0,4.1,2.7
311226016,OKC,3468,36.0,18.5,15.9
311226016,OKC,3992,30.0,12.6,11.8
311226016,OKC,4001,12.0,-1.5,-1.0
311226019,HOU,991,20.0,13.2,8.2
311226019,HOU,1781,38.0,12.4,12.4
311226019,HOU,2394,33.0,-1.3,-1.9
311226019,HOU,3012,36.0,20.8,19.3
311226019,HOU,3423,12.0,7.1,6.5
311226019,HOU,3445,24.0,11.0,10.1
311226019,HOU,3968,20.0,1.2,0.3
311226019,HOU,3994,20.0,8.1,7.6
311226019,HOU,4019,27.0,9.4,7.6
311226019,HOU,4335,7.0,-2.3,-1.0
311226019,HOU,6462,4.0,-2.2,-1.4
311226019,ORL,862,35.0,18.8,17.7
311226019,ORL,1018,33.0,4.8,5.1
