game_id,team,athlete_id,minutes,gs,os
401703370,ATL,2580365,27.0,18.9,17.6
401703370,ATL,3102529,17.0,20.5,17.6
401703370,ATL,3913180,23.0,1.9,1.4
401703370,ATL,4279118,32.0,2.9,2.7
401703370,ATL,4431680,31.0,10.3,11.3
401703370,ATL,4593041,5.0,1.7,1.7
401703370,ATL,4701230,39.0,20.5,15.4
401703370,ATL,4869342,41.0,21.9,16.2
401703370,ATL,5211175,25.0,6.6,3.2
401703370,BOS,3213,26.0,6.9,6.1
401703370,BOS,3995,29.0,9.5,8.9
401703370,BOS,3064560,4.0,3.0,1.4
401703370,BOS,3078576,38.0,27.0,25.3
401703370,BOS,3917376,36.0,23.1,22.4
401703370,BOS,4065648,37.0,14.4,11.4
401703370,BOS,4065804,19.0,5.0,3.7
401703370,BOS,4066354,25.0,4.1,1.6
401703370,BOS,4397424,21.0,2.3,0.4
401703370,BOS,4683689,4.0,-0.7,-0.7
401703371,DET,6440,40.0,15.0,12.5
401703371,DET,2528210,19.0,8.2,8.7
401703371,DET,3899664,23.0,5.9,6.1
401703371,DET,3907822,35.0,10.3,8.9
401703371,DET,4432166,38.0,15.3,12.2
401703371,DET,4432810,23.0,15.9,14.2
401703371,DET,4433218,41.0,13.6,12.9
401703371,DET,4433621,30.0,12.5,9.9
401703371,DET,4683771,16.0,2.9,2.7
401703371,MIA,3449,10.0,1.2,0.6
401703371,MIA,2581190,8.0,4.4,4.4
401703371,MIA,3074752,40.0,0.4,-1.1
401703371,MIA,3157465,36.0,11.7,7.7
401703371,MIA,4066261,44.0,20.7,18.6
401703371,MIA,4291678,36.0,9.6,6.7
401703371,MIA,4395725,42.0,35.6,31.3
401703371,MIA,4432848,25.0,13.3,11.6
401703371,MIA,4601025,13.0,-0.3,0.3
401703371,MIA,4997528,3.0,0.6,0.7
401703371,MIA,5105623,9.0,3.2,3.0
401703372,CHA,3986,14.0,0.9,1.1
401703372,CHA,2326307,6.0,-1.1,-1.0
401703372,CHA,3102532,14.0,1.3,-0.2
401703372,CHA,3138161,19.0,6.3,4.4
401703372,CHA,4066218,31.0,11.0,8.6
401703372,CHA,4397119,2.0,-1.4,-1.4
401703372,CHA,4432811,29.0,-4.7,-4.0
401703372,CHA,4432816,35.0,24.2,23.9
401703372,CHA,4433249,30.0,19.7,13.0
401703372,CHA,4433287,38.0,-1.8,-3.5
401703372,CHA,4683686,2.0,0.0,0.0
401703372,CHA,5211176,21.0,-0.1,-0.5
401703372,ORL,6446,2.0,0.3,0.0
401703372,ORL,2581018,25.0,3.2,3.7
401703372,ORL,2999547,17.0,2.6,0.0
401703372,ORL,3150844,24.0,17.7,15.2
401703372,ORL,4065654,14.0,10.0,6.8
401703372,ORL,4348700,20.0,7.6,7.4
401703372,ORL,4409222,2.0,0.9,1.3
401703372,ORL,4432165,28.0,13.5,10.8
401703372,ORL,4432809,10.0,4.8,4.0
401703372,ORL,4433623,4.0,0.3,0.0
401703372,ORL,4566434,32.0,26.2,21.9
401703372,ORL,4702382,32.0,6.2,3.7
401703372,ORL,4712849,25.0,2.8,1.5
401703372,ORL,5105806,6.0,-0.5,0.3
401703373,NYK,3062679,37.0,18.3,14.5
401703373,NYK,3064230,9.0,1.1,1.7
401703373,NYK,3136195,38.0,20.0,16.5
401703373,NYK,3147657,35.0,12.7,9.5
401703373,NYK,3908336,9.0,-2.1,-2.1
401703373,NYK,3934672,35.0,8.5,7.0
401703373,NYK,3934719,41.0,21.7,18.6
401703373,NYK,4277922,10.0,3.3,3.1
401703373,NYK,4431823,26.0,11.9,9.4
401703373,PHI,3012,26.0,3.5,3.0
401703373,PHI,4251,32.0,23.7,18.5
401703373,PHI,6585,18.0,5.2,4.0
401703373,PHI,3059318,26.0,8.4,8.3
401703373,PHI,3133603,29.0,2.5,1.6
401703373,PHI,3138160,36.0,17.7,13.9
401703373,PHI,4017844,19.0,-1.1,-3.1
401703373,PHI,4066786,22.0,0.2,-1.4
401703373,PHI,4683778,30.0,14.9,14.7
401703373,PHI,4701234,1.0,0.0,0.0
401703373,PHI,5105637,1.0,0.0,0.0
401703374,MIL,3448,37.0,12.7,8.7
401703374,MIL,2578239,20.0,3.7,1.9
401703374,MIL,2990962,22.0,5.6,5.4
401703374,MIL,3032977,33.0,21.1,18.2
401703374,MIL,3064447,24.0,7.0,1.7
401703374,MIL,3064482,18.0,10.9,9.4
401703374,MIL,4277843,6.0,-1.1,-1.4
401703374,MIL,4279532,2.0,0.7,0.0
401703374,MIL,4397475,30.0,8.4,6.3
401703374,MIL,4432179,2.0,-2.0,-2.0
401703374,MIL,4432190,18.0,1.5,0.4
401703374,MIL,4433622,2.0,-0.7,-0.7
401703374,MIL,4591725,22.0,11.4,6.0
401703374,MIL,5167876,2.0,3.0,2.7
401703374,MIL,5170947,2.0,-0.3,-0.3
