game_id,team,athlete_id,minutes,gs,os
401358773,BKN,2983,16.0,-1.1,-1.9
401358773,BKN,3015,5.0,1.0,-0.3
401358773,BKN,3202,30.0,24.2,20.3
401358773,BKN,3989,23.0,4.8,3.0
401358773,BKN,3992,31.0,17.6,14.9
401358773,BKN,3999,21.0,0.1,0.6
401358773,BKN,4004,29.0,19.4,17.5
401358773,BKN,2528794,31.0,3.5,3.3
401358773,BKN,3062667,4.0,0.0,0.0
401358773,BKN,3133635,19.0,-2.9,-3.1
401358773,BKN,4065670,4.0,1.0,0.0
401358773,BKN,4278067,24.0,7.8,6.9
401358773,BKN,4432174,4.0,-0.4,-0.4
401358773,MIL,3438,23.0,0.6,1.0
401358773,MIL,3448,28.0,7.1,4.3
401358773,MIL,3995,18.0,11.5,10.5
401358773,MIL,6609,31.0,14.5,12.0
401358773,MIL,2578239,30.0,18.1,15.5
401358773,MIL,3032977,31.0,26.4,22.9
401358773,MIL,3102533,12.0,7.3,6.1
401358773,MIL,3135045,28.0,11.6,8.4
401358773,MIL,3945566,4.0,2.0,2.0
401358773,MIL,4277883,26.0,10.3,8.0
401358773,MIL,4278580,7.0,0.3,0.0
401358773,MIL,4683022,1.0,0.0,0.0
401358774,GSW,2386,23.0,10.7,10.1
401358774,GSW,3975,36.0,17.3,12.0
401358774,GSW,4269,26.0,18.6,15.7
401358774,GSW,6589,30.0,5.1,3.8
401358774,GSW,2594922,12.0,2.8,2.3
401358774,GSW,2595209,29.0,10.1,11.0
401358774,GSW,3059319,26.0,8.0,6.4
401358774,GSW,3155535,15.0,7.7,5.4
401358774,GSW,4277956,25.0,11.1,10.3
401358774,GSW,4401416,12.0,4.5,4.0
401358774,GSW,4432171,6.0,0.9,0.3
401358774,LAL,1966,37.0,24.8,22.1
401358774,LAL,1975,26.0,4.3,3.9
401358774,LAL,2384,13.0,2.6,1.6
401358774,LAL,3026,20.0,2.3,1.1
401358774,LAL,3442,13.0,2.8,2.4
401358774,LAL,3468,35.0,-0.4,0.0
401358774,LAL,4240,8.0,4.3,5.1
401358774,LAL,6583,39.0,26.7,21.6
401358774,LAL,6637,31.0,1.6,1.9
401358774,LAL,4066262,19.0,5.5,3.0
401358775,BOS,2990992,46.0,10.6,7.4
401358775,BOS,3032979,32.0,8.5,7.4
401358775,BOS,3917376,46.0,35.2,30.8
401358775,BOS,4065648,45.0,7.0,4.0
401358775,BOS,4066211,45.0,26.1,17.9
401358775,BOS,4066218,31.0,13.1,11.9
401358775,BOS,4066354,11.0,2.3,1.4
401358775,BOS,4396909,11.0,-1.9,-1.4
401358775,BOS,4397008,23.0,6.3,5.8
401358775,NYK,3456,22.0,7.9,4.0
401358775,NYK,6429,16.0,3.5,3.0
401358775,NYK,6479,36.0,5.1,3.3
401358775,NYK,6588,44.0,25.7,20.8
401358775,NYK,3064514,46.0,23.1,20.2
401358775,NYK,4277922,7.0,0.9,0.6
401358775,NYK,4278355,28.0,11.3,10.1
401358775,NYK,4351852,34.0,17.1,12.9
401358775,NYK,4395625,47.0,15.2,14.3
401358775,NYK,4395724,8.0,0.3,-0.7
401358776,DEN,3209,19.0,6.1,7.0
401358776,DEN,6579,34.0,18.9,16.9
401358776,DEN,6617,8.0,-0.7,-0.7
401358776,DEN,2327577,13.0,-2.0,-2.4
401358776,DEN,2968334,20.0,1.2,-1.3
401358776,DEN,3059310,28.0,5.1,4.9
401358776,DEN,3064290,29.0,12.3,10.6
401358776,DEN,3112335,35.0,20.7,16.6
401358776,DEN,3923250,21.0,9.8,8.4
401358776,DEN,4278104,34.0,14.9,12.6
401358776,PHX,2779,34.0,16.8,14.7
401358776,PHX,3452,15.0,4.1,2.1
401358776,PHX,6581,24.0,1.9,-1.1
401358776,PHX,2595435,13.0,-0.2,-1.0
401358776,PHX,3064230,14.0,4.4,3.9
401358776,PHX,3136193,30.0,3.9,3.2
401358776,PHX,3138196,24.0,6.9,6.0
401358776,PHX,3147657,34.0,8.6,6.5
401358776,PHX,3914044,19.0,10.4,9.8
401358776,PHX,4278129,33.0,12.6,11.2
401358777,ATL,2488958,15.0,2.2,0.0
401358777,ATL,2534781,14.0,11.9,8.5
401358777,ATL,3037789,26.0,8.1,6.4
401358777,ATL,3064447,15.0,0.5,0.0
401358777,ATL,3102529,21.0,14.1,10.2
401358777,ATL,3893019,4.0,0.3,0.0
401358777,ATL,3908845,30.0,18.5,13.9
401358777,ATL,4065732,29.0,7.1,6.0
401358777,ATL,4066269,4.0,2.6,2.7
401358777,ATL,4066372,22.0,3.9,1.7
401358777,ATL,4277905,33.0,15.6,15.0
401358777,ATL,4395627,21.0,12.3,10.7
401358777,ATL,4432173,4.0,-1.4,-1.4
401358777,ATL,4701230,4.0,4.6,4.0
401358777,DAL,2528210,28.0,8.7,8.3
401358777,DAL,2528779,15.0,-0.5,-0.4
401358777,DAL,2531367,20.0,2.4,1.6
401358777,DAL,2578185,29.0,2.2,0.6
401358777,DAL,2579260,9.0,5.4,5.1
401358777,DAL,2960236,17.0,1.1,0.3
401358777,DAL,2991282,13.0,1.8,0.3
401358777,DAL,3057187,11.0,-0.4,-1.1
401358777,DAL,3102531,29.0,3.0,0.9
401358777,DAL,3934672,26.0,12.9,12.8
401358777,DAL,3945274,35.0,12.3,8.4
401358777,DAL,4230547,4.0,-0.1,-0.7
401358777,DAL,4432811,4.0,1.0,1.0
401358778,GSW,2386,24.0,8.0,4.5
401358778,GSW,3975,38.0,32.5,28.6
401358778,GSW,4269,16.0,4.9,3.4
401358778,GSW,6589,34.0,10.8,9.2
401358778,GSW,2594922,18.0,4.2,2.8
401358778,GSW,2595209,29.0,7.1,7.6
401358778,GSW,3059319,31.0,13.3,11.1
401358778,GSW,3155535,14.0,8.2,8.2
401358778,GSW,4277956,25.0,-2.4,-2.7
401358778,GSW,4401416,7.0,0.5,1.7
401358778,GSW,4432171,4.0,1.4,1.4
401358778,LAC,4238,30.0,18.8,16.1
401358778,LAC,4251,37.0,23.4,19.6
401358778,LAC,6443,39.0,4.2,3.2
401358778,LAC,6462,25.0,6.7,5.3
401358778,LAC,3135047,14.0,2.5,2.1
401358778,LAC,3907823,39.0,12.1,10.5
401358778,LAC,3913174,24.0,4.2,4.7
401358778,LAC,4017837,17.0,11.0,11.2
401358778,LAC,4066387,15.0,2.4,2.9
401358779,BKN,2983,23.0,21.1,20.0
401358779,BKN,3015,17.0,4.8,4.7
401358779,BKN,3202,37.0,32.0,27.1
401358779,BKN,3989,19.0,1.6,-0.2
401358779,BKN,3992,38.0,15.6,11.8
401358779,BKN,3999,3.0,-0.8,-0.7
401358779,BKN,4004,30.0,10.9,10.5
401358779,BKN,2528794,33.0,4.6,3.2
401358779,BKN,3133635,23.0,4.0,4.1
401358779,BKN,4278067,17.0,1.9,0.6
401358779,PHI,3988,22.0,1.9,2.6
401358779,PHI,6440,37.0,16.5,14.8
401358779,PHI,6585,18.0,9.9,5.2
401358779,PHI,2326307,36.0,21.0,17.8
401358779,PHI,2990969,13.0,0.4,0.9
401358779,PHI,3059318,30.0,16.7,11.7
401358779,PHI,3907498,23.0,3.3,2.8
401358779,PHI,3929325,20.0,7.3,6.7
401358779,PHI,4395702,4.0,-0.7,-0.7
401358779,PHI,4431678,36.0,7.7,7.3
401358780,LAL,1966,37.0,15.1,14.1
401358780,LAL,1975,25.0,11.5,12.1
401358780,LAL,2384,9.0,2.1,0.0
401358780,LAL,3026,14.0,3.2,3.1
401358780,LAL,3442,10.0,3.6,3.1
401358780,LAL,3468,35.0,12.0,8.6
401358780,LAL,4240,21.0,-2.9,-2.1
401358780,LAL,6583,38.0,18.9,15.0
401358780,LAL,6637,23.0,0.6,1.2
401358780,LAL,4066262,17.0,4.3,4.0
401358780,LAL,4066457,12.0,6.0,6.4
401358780,PHX,2779,29.0,24.1,21.8
401358780,PHX,3452,13.0,6.3,5.9
401358780,PHX,6581,35.0,8.2,8.3
401358780,PHX,2595435,9.0,3.6,3.3
401358780,PHX,3064230,19.0,2.8,2.3
401358780,PHX,3136193,34.0,11.8,11.8
401358780,PHX,3138196,19.0,6.5,5.7
401358780,PHX,3147657,35.0,21.6,17.9
401358780,PHX,3914044,15.0,0.1,0.6
401358780,PHX,4278129,33.0,12.0,6.8
401358781,ATL,4244,14.0,1.9,1.4
401358781,ATL,2534781,20.0,5.9,5.1
401358781,ATL,3037789,36.0,2.9,0.8
401358781,ATL,3056245,2.0,0.0,0.0
401358781,ATL,3059266,2.0,-0.3,-0.3
401358781,ATL,3064447,34.0,19.8,15.9
401358781,ATL,3102529,28.0,4.5,2.8
401358781,ATL,3908845,33.0,14.7,12.3
401358781,ATL,4066269,23.0,8.3,6.7
401358781,ATL,4395627,34.0,4.6,1.2
401358781,ATL,4701230,15.0,2.4,0.7
401358781,NYK,3986,18.0,6.3,5.1
401358781,NYK,6429,18.0,4.7,4.8
401358781,NYK,6479,40.0,14.4,12.3
401358781,NYK,6588,31.0,11.6,9.1
401358781,NYK,3064514,34.0,19.8,16.7
401358781,NYK,3149036,2.0,-0.7,-1.7
401358781,NYK,3934695,2.0,0.0,0.0
401358781,NYK,4278355,14.0,11.3,10.1
401358781,NYK,4351852,30.0,7.8,3.7
401358781,NYK,4395625,26.0,3.3,2.1
401358781,NYK,4397014,25.0,8.6,7.6
401358782,BOS,2990992,40.0,12.9,12.5
401358782,BOS,3056600,12.0,6.2,5.0
401358782,BOS,3917376,37.0,17.4,15.4
401358782,BOS,4017839,16.0,2.0,0.5
401358782,BOS,4065648,40.0,17.5,12.9
401358782,BOS,4066211,39.0,14.9,12.7
401358782,BOS,4066354,30.0,14.5,12.8
401358782,BOS,4397008,26.0,4.7,3.0
401358782,MIL,3438,21.0,4.2,4.4
401358782,MIL,3995,37.0,15.5,10.5
401358782,MIL,4032,18.0,8.1,8.1
401358782,MIL,4258,17.0,3.8,3.9
401358782,MIL,6609,36.0,13.0,11.1
401358782,MIL,2578239,18.0,4.9,2.7
401358782,MIL,3032977,30.0,29.2,26.7
401358782,MIL,3064482,22.0,12.3,12.3
401358782,MIL,3135045,26.0,2.5,1.3
401358782,MIL,3934673,16.0,1.2,0.6
401358783,GSW,3975,37.0,24.6,20.9
401358783,GSW,4269,20.0,5.0,5.6
401358783,GSW,6589,34.0,15.2,8.7
401358783,GSW,2594922,29.0,18.4,17.3
401358783,GSW,3134903,30.0,14.3,11.2
401358783,GSW,3137795,8.0,-0.4,-0.4
401358783,GSW,3155535,28.0,9.2,8.9
401358783,GSW,3907358,14.0,4.5,4.1
401358783,GSW,4401416,18.0,6.5,4.8
401358783,GSW,4433247,21.0,9.9,10.0
401358783,PHX,2779,38.0,19.0,18.3
401358783,PHX,3452,13.0,7.5,5.8
401358783,PHX,6581,32.0,2.2,2.9
401358783,PHX,3064230,18.0,-0.9,-0.3
401358783,PHX,3136193,40.0,3.9,2.5
401358783,PHX,3138196,21.0,10.4,10.1
401358783,PHX,3147657,38.0,14.9,12.8
