game_id,team,athlete_id,minutes,gs,os
400827888,ATL,2011,29.0,1.6,1.6
400827888,ATL,3015,36.0,12.2,11.7
400827888,ATL,3028,19.0,8.5,3.1
400827888,ATL,3213,30.0,16.4,11.8
400827888,ATL,3233,16.0,2.8,3.4
400827888,ATL,4015,32.0,7.2,7.0
400827888,ATL,6622,5.0,2.3,2.0
400827888,ATL,6637,21.0,-4.5,-5.4
400827888,ATL,2488721,18.0,4.8,6.1
400827888,ATL,2490089,8.0,-2.2,-1.7
400827888,ATL,3032979,25.0,18.1,15.9
400827888,DET,1994,16.0,-0.4,-1.0
400827888,DET,2767,34.0,11.1,10.8
400827888,DET,4003,11.0,-0.8,-0.7
400827888,DET,6443,32.0,15.9,11.8
400827888,DET,6462,37.0,14.1,13.0
400827888,DET,6585,37.0,17.4,13.3
400827888,DET,2581018,37.0,14.9,13.4
400827888,DET,2968439,11.0,3.8,3.4
400827888,DET,3134881,24.0,4.3,4.4
400827889,CHI,996,32.0,2.9,-2.5
400827889,CHI,3192,16.0,-0.9,-1.1
400827889,CHI,3224,17.0,5.1,2.4
400827889,CHI,3456,32.0,7.8,6.5
400827889,CHI,3986,22.0,3.4,1.3
400827889,CHI,6430,37.0,15.2,11.7
400827889,CHI,6459,25.0,12.9,11.8
400827889,CHI,6460,14.0,7.8,8.1
400827889,CHI,2528353,29.0,3.9,4.9
400827889,CHI,2528588,16.0,7.2,6.0
400827889,CLE,1006,17.0,6.2,6.4
400827889,CLE,1966,36.0,18.5,15.7
400827889,CLE,2009,4.0,-1.1,-1.4
400827889,CLE,2178,37.0,16.9,14.8
400827889,CLE,2419,12.0,2.6,2.0
400827889,CLE,2444,30.0,4.8,4.2
400827889,CLE,3449,35.0,14.7,12.1
400827889,CLE,4298,21.0,2.5,1.0
400827889,CLE,6474,25.0,2.4,0.0
400827889,CLE,6582,3.0,-1.4,-1.4
400827889,CLE,2489716,20.0,4.6,4.1
400827890,GSW,2166,21.0,-4.1,-5.1
400827890,GSW,2386,23.0,3.5,2.1
400827890,GSW,2393,21.0,5.6,4.4
400827890,GSW,2747,19.0,16.2,14.4
400827890,GSW,3457,2.0,0.0,0.0
400827890,GSW,3460,11.0,7.0,6.4
400827890,GSW,3975,36.0,34.9,32.4
400827890,GSW,6475,26.0,0.9,-0.3
400827890,GSW,6578,33.0,6.0,5.0
400827890,GSW,6587,17.0,11.0,9.8
400827890,GSW,6589,29.0,5.8,5.3
400827890,GSW,2594818,3.0,-0.6,0.0
400827890,NOP,2018,16.0,10.0,9.2
400827890,NOP,2782,19.0,0.4,1.4
400827890,NOP,3410,17.0,2.5,3.4
400827890,NOP,3412,29.0,5.0,3.6
400827890,NOP,3431,33.0,4.7,2.9
400827890,NOP,3974,27.0,9.6,10.1
400827890,NOP,4232,27.0,7.1,3.8
400827890,NOP,4305,38.0,16.2,14.9
400827890,NOP,6583,35.0,2.7,0.7
400827891,ORL,3232,5.0,2.3,1.7
400827891,ORL,3277,21.0,-1.9,-2.1
400827891,ORL,6440,31.0,9.7,9.1
400827891,ORL,6478,28.0,5.6,3.0
400827891,ORL,6588,27.0,0.6,-2.2
400827891,ORL,2527963,36.0,11.9,8.3
400827891,ORL,2580913,15.0,3.0,1.0
400827891,ORL,2583639,35.0,11.3,8.9
400827891,ORL,2995706,25.0,3.4,3.7
